peptide,gene_id,shape,rate,true_effect,effect_size,mean_abundance,miss_prob
pep_0024,gene_005,4.368212966248393,0.10495421174447983,TRUE,4.342305454425514,41.62017791990271,0.02513946624029187
pep_0025,gene_005,6.474257510621101,0.06799755326006561,TRUE,3.5529429521411657,95.21309518093172,0
pep_0026,gene_006,5.113073063082993,0.10191674519330263,TRUE,4.318389419000596,50.16911650176005,0
pep_0027,gene_006,6.464032382238656,0.08115064102690667,TRUE,3.7576493467204273,79.65472977712416,0
pep_0028,gene_006,4.840485134162009,0.06849786289501936,TRUE,4.409977704752237,70.66622124518825,0
pep_0029,gene_006,4.032607100903988,0.0815560666588135,TRUE,4.818597213830799,49.44582624091272,0.0016625212772618247
pep_0030,gene_006,7.610432893969119,0.0804773853207007,TRUE,4.167091623879969,94.56610529332809,0
pep_0031,gene_007,9.46606076369062,0.06171423701336608,TRUE,3.2276385934092104,153.38536489789965,0
pep_0032,gene_007,5.052176703698933,0.06685486504808068,TRUE,4.084167821332812,75.56932019929303,0
pep_0033,gene_007,8.387124479282647,0.08553176723886281,TRUE,3.15887012751773,98.05858980862745,0
pep_0034,gene_007,4.096943257842213,0.05494801504071802,TRUE,3.5182941327802837,74.56035044771431,0
pep_0035,gene_007,7.5166942975483835,0.11682533752173185,TRUE,4.480699877254665,64.34130178438498,0
pep_0036,gene_008,6.554910570383072,0.06172899252269417,TRUE,4.564022600185126,106.18852345554177,0
pep_0037,gene_008,5.2629458657465875,0.10684978548204525,TRUE,3.682636959478259,49.255558558243045,0.002233324325270847
pep_0038,gene_008,6.863200650084764,0.07699130764929578,TRUE,3.860659148078412,89.1425390687924,0
pep_0039,gene_008,8.5289396494627,0.06629015097860247,TRUE,3.3274632021784782,128.66073652805107,0
pep_0040,gene_008,6.680975679308176,0.060767029030248526,TRUE,3.982313563115895,109.9440895157558,0
pep_0041,gene_009,6.227210812270641,0.09462763359770178,TRUE,3.353806502651423,65.80752974067696,0
pep_0042,gene_009,9.248670427594334,0.10388076770119369,TRUE,3.360412274952978,89.0315948973109,0
pep_0043,gene_009,6.607583844102919,0.07816282509593293,TRUE,4.572049773298204,84.53614408119357,0
pep_0044,gene_009,6.6408206592313945,0.10830975970719009,TRUE,3.405950610525906,61.313224931756054,0
pep_0045,gene_009,4.491741000209004,0.08045183680485934,TRUE,3.490760943852365,55.83142882248898,0
pep_0046,gene_010,4.207715820521116,0.06718055079923943,TRUE,4.249604186043143,62.63294614977692,0
pep_0047,gene_010,9.57191189052537,0.10659459003945812,TRUE,3.9667764040641487,89.79735169469798,0
pep_0048,gene_010,5.76739778323099,0.07038424333790318,TRUE,3.6744037964381278,81.94160382662156,0
pep_0049,gene_010,7.115345724858344,0.10094054804183543,TRUE,3.432090856600553,70.49046060171325,0
pep_0050,gene_010,5.41837854962796,0.05324521866394207,TRUE,4.59369955630973,101.7627250969919,0
pep_0051,gene_011,9.830858851782978,0.10761694710701704,FALSE,1,91.35047142720859,0
pep_0052,gene_011,7.795069007202983,0.0576646663621068,FALSE,1,135.17929607454312,0
pep_0053,gene_011,9.749614994972944,0.09735778217902406,FALSE,1,100.14212296912325,0
pep_0054,gene_011,9.318123873323202,0.0525997128803283,FALSE,1,177.15161097025825,0
pep_0055,gene_011,7.139102582354099,0.06480729764560238,FALSE,1,110.15893027038655,0
pep_0056,gene_012,8.295493805781007,0.07556055242894218,FALSE,1,109.78603966113356,0
pep_0057,gene_012,8.443856397643685,0.0716685769194737,FALSE,1,117.81811165486293,0
pep_0058,gene_012,4.2753779431805015,0.11341674043331294,FALSE,1,37.69618071235568,0.036911457862932956
pep_0059,gene_012,9.74675748264417,0.05787997427862138,FALSE,1,168.39602304806562,0
pep_0060,gene_012,5.206820098683238,0.07220687914406881,FALSE,1,72.1097513201543,0
pep_0061,gene_013,5.790485189296305,0.1012593539385125,FALSE,1,57.184694194399555,0
pep_0062,gene_013,9.37343600904569,0.10684507403057068,FALSE,1,87.7292293921173,0
pep_0063,gene_013,7.396454632282257,0.11391222232952714,FALSE,1,64.93117666413067,0
pep_0064,gene_013,6.73304790770635,0.07757990718819201,FALSE,1,86.78855327028734,0
pep_0065,gene_013,6.396809831727296,0.053675131362397224,FALSE,1,119.17641688733082,0
pep_0066,gene_014,4.498030182439834,0.07711112530436366,FALSE,1,58.331792781985165,0
pep_0067,gene_014,7.782104262150824,0.08721943372162058,FALSE,1,89.22443003917073,0
pep_0068,gene_014,6.790569939184934,0.09183829372283071,FALSE,1,73.94050633909828,0
pep_0069,gene_014,7.434270754922181,0.09871174177853391,FALSE,1,75.31293259520677,0
pep_0070,gene_014,7.973390159662813,0.05242633608169854,FALSE,1,152.0874956288665,0
pep_0071,gene_015,9.267449596896768,0.07892997215036303,FALSE,1,117.4135672978841,0
pep_0072,gene_015,6.273621922824532,0.10145384103991091,FALSE,1,61.83720457026908,0
pep_0073,gene_015,8.341445875819772,0.06430936040123925,FALSE,1,129.7081143985228,0
pep_0074,gene_015,9.147147661074996,0.05419172765221447,FALSE,1,168.79232416760217,0
pep_0075,gene_015,5.117533017881215,0.060877441726624966,FALSE,1,84.06287900306171,0
pep_0076,gene_016,7.796188733074814,0.056174952618312096,FALSE,1,138.78407314460978,0
pep_0077,gene_016,8.308694947045296,0.11300632087048143,FALSE,1,73.52416115349902,0
pep_0078,gene_016,7.2508396240882576,0.08461106062633916,FALSE,1,85.69612022841247,0
pep_0079,gene_016,5.22827559011057,0.07911980081815273,FALSE,1,66.0804948451163,0
pep_0080,gene_016,9.399933931883425,0.0934518762701191,FALSE,1,100.58582349607698,0
pep_0081,gene_017,4.741505974903703,0.1117376902909018,FALSE,1,42.43425797114206,0.02269722608657382
pep_0082,gene_017,9.709281677845865,0.09628905310761184,FALSE,1,100.8347404454674,0
pep_0083,gene_017,8.690290756057948,0.06803538454696537,FALSE,1,127.73192676024298,0
pep_0084,gene_017,9.772815788630396,0.06151620433200151,FALSE,1,158.86571505430894,0
pep_0085,gene_017,4.68551156623289,0.1130711797461845,FALSE,1,41.438601567177855,0.025684195298466425
pep_0086,gene_018,9.865312835201621,0.053284137411974374,FALSE,1,185.1453981309008,0
pep_0087,gene_018,7.722817010246217,0.09935234724776819,FALSE,1,77.73160095540369,0
pep_0088,gene_018,9.564563593361527,0.10275243025040254,FALSE,1,93.08357544491321,0
pep_0089,gene_018,5.21342027746141,0.08571316714165732,FALSE,1,60.82403032483026,0
pep_0090,gene_018,5.293175090570003,0.0861122193839401,FALSE,1,61.468338970220266,0
pep_0091,gene_019,9.531551336403936,0.11144441569922492,FALSE,1,85.52740194832595,0
pep_0092,gene_019,8.332693305332214,0.06975675847847014,FALSE,1,119.45356245164449,0
pep_0093,gene_019,8.570208329707384,0.07496033117175102,FALSE,1,114.32991551319463,0
pep_0094,gene_019,5.711664704140276,0.07738713145721704,FALSE,1,73.8063886926463,0
pep_0095,gene_019,6.061953284777701,0.07507150939200073,FALSE,1,80.7490529213155,0
pep_0096,gene_020,6.048360499087721,0.054585415278561415,FALSE,1,110.80543160149287,0
pep_0097,gene_020,8.727758781053126,0.08481140710646287,FALSE,1,102.9078408060989,0
pep_0098,gene_020,6.186999946366996,0.11854697385337204,FALSE,1,52.19028158423976,0
pep_0099,gene_020,7.990735330618918,0.08219892226625233,FALSE,1,97.21216665999528,0
pep_0100,gene_020,6.2368705603294075,0.11566324788378551,FALSE,1,53.92266492979691,0
pep_0101,gene_021,4.726125216111541,0.08086564320372418,FALSE,1,58.44416774383468,0
pep_0102,gene_021,8.985079120844603,0.0931329095759429,FALSE,1,96.47587691349796,0
pep_0103,gene_021,6.509903694037348,0.07991922819055616,FALSE,1,81.45603807028013,0
pep_0104,gene_021,4.492188012693077,0.09896902224281802,FALSE,1,45.38983927386497,0.013830482178405074
pep_0105,gene_021,5.056165574584156,0.06367837955709547,FALSE,1,79.4016055331729,0
pep_0106,gene_022,5.085766823031008,0.06215255883755162,FALSE,1,81.82715109644474,0
pep_0107,gene_022,8.040565316099674,0.10817061241948976,FALSE,1,74.33225287583706,0
pep_0108,gene_022,7.641972879413515,0.09357673153514043,FALSE,1,81.66531095974176,0
pep_0109,gene_022,5.55715783778578,0.06404991454910487,FALSE,1,86.76292352467227,0
pep_0110,gene_022,7.542177720926702,0.11031956830061972,FALSE,1,68.36663555802126,0
pep_0111,gene_023,6.450959294103086,0.06565967961447314,FALSE,1,98.24841260238381,0
pep_0112,gene_023,9.198573401663452,0.0864982517552562,FALSE,1,106.3440383476246,0
pep_0113,gene_023,4.648965430445969,0.06351727669592946,FALSE,1,73.19214034791734,0
pep_0114,gene_023,5.9313396187499166,0.09496326856780797,FALSE,1,62.4593035623524,0
pep_0115,gene_023,5.009723965078592,0.11660112819401547,FALSE,1,42.96462686658391,0.021106119400248258
pep_0116,gene_024,4.309479498304427,0.09267531985649839,FALSE,1,46.50083220621597,0.01049750338135208
pep_0117,gene_024,7.319688597694039,0.09978515940252691,FALSE,1,73.35448118258634,0
pep_0118,gene_024,4.851526942104101,0.09195542492205278,FALSE,1,52.759551121824096,0
pep_0119,gene_024,4.953307447955012,0.10083460103720426,FALSE,1,49.12309263887923,0.002630722083362319
pep_0120,gene_024,8.672854081261903,0.05064110544743017,FALSE,1,171.26115246960936,0
pep_0121,gene_025,6.662494348362088,0.05171019804896787,FALSE,1,128.84294780795315,0
pep_0122,gene_025,4.78913499834016,0.08573016050038859,FALSE,1,55.86289551293272,0
pep_0123,gene_025,7.398668549954891,0.0746352902892977,FALSE,1,99.13096768668723,0
pep_0124,gene_025,8.643286825623363,0.09740614040521904,FALSE,1,88.73451704036776,0
pep_0125,gene_025,6.527284334413707,0.11135652386117727,FALSE,1,58.616092780975755,0
pep_0126,gene_026,4.3649834943935275,0.07457049158634618,FALSE,1,58.53499690744635,0
pep_0127,gene_026,6.312678597867489,0.11423760535893962,FALSE,1,55.25919926308656,0
pep_0128,gene_026,6.7744306907989085,0.11277184607461095,FALSE,1,60.07200313380415,0
pep_0129,gene_026,4.248542988207191,0.05154951219214127,FALSE,1,82.41674474768129,0
pep_0130,gene_026,6.464353919029236,0.11675361075438559,FALSE,1,55.36748608681823,0
pep_0131,gene_027,6.355186135973781,0.05068163089919835,FALSE,1,125.39427053193553,0
pep_0132,gene_027,7.854141270276159,0.0818806067155674,FALSE,1,95.92187436470111,0
pep_0133,gene_027,4.215615328401327,0.055990887202788144,FALSE,1,75.29109715895706,0
pep_0134,gene_027,4.558268598746508,0.1114559128996916,FALSE,1,40.89750359721939,0.02730748920834182
pep_0135,gene_027,9.252949882298708,0.05594030630076304,FALSE,1,165.40756556730716,0
pep_0136,gene_028,4.025187850929797,0.10286578081781045,FALSE,1,39.13048458805715,0.03260854623582854
pep_0137,gene_028,4.947120232973248,0.10386898670112714,FALSE,1,47.62846341428268,0.007114609757151946
pep_0138,gene_028,7.049427334219217,0.09450071518309414,FALSE,1,74.5965500955313,0
pep_0139,gene_028,7.353469012770802,0.09727385743986815,FALSE,1,75.59553210189594,0
pep_0140,gene_028,6.018647901248187,0.08734442553250119,FALSE,1,68.90706378289276,0
pep_0141,gene_029,8.189756718929857,0.11735327603295445,FALSE,1,69.78720148068179,0
pep_0142,gene_029,5.708379140589386,0.09638935306575148,FALSE,1,59.222092057153304,0
pep_0143,gene_029,7.013012519106269,0.09041085206205025,FALSE,1,77.56826043728842,0
pep_0144,gene_029,7.8491330915130675,0.08523017237894237,FALSE,1,92.09336168669225,0
pep_0145,gene_029,9.46607945393771,0.07556349646067247,FALSE,1,125.27317947581203,0
pep_0146,gene_030,4.448306786827743,0.11499137417878955,FALSE,1,38.683830144611356,0.03394850956616592
pep_0147,gene_030,5.1909294673241675,0.11626148257637396,FALSE,1,44.6487465348996,0.01605376039530118
pep_0148,gene_030,7.82692831940949,0.08528483787318691,FALSE,1,91.77397195791859,0
pep_0149,gene_030,8.027566393837333,0.10467277886345983,FALSE,1,76.6920156415153,0
pep_0150,gene_030,4.336221661418676,0.07421787864295766,FALSE,1,58.42556727172273,0
pep_0151,gene_031,4.985485491808504,0.10315593605861068,FALSE,1,48.329603533197286,0.0050111894004081226
pep_0152,gene_031,4.291075656656176,0.09762984903762117,FALSE,1,43.95249709955642,0.018142508701330745
pep_0153,gene_031,9.899112701881677,0.11007222312036902,FALSE,1,89.93288607477787,0
pep_0154,gene_031,7.212809834163636,0.050393416506703946,FALSE,1,143.1300025709529,0
pep_0155,gene_031,8.525072876363993,0.07906557811191306,FALSE,1,107.82281088613824,0
pep_0156,gene_032,8.433708287775517,0.052393249054439366,FALSE,1,160.96936990894469,0
pep_0157,gene_032,6.1939643998630345,0.09493532660417259,FALSE,1,65.24404161675679,0
pep_0158,gene_032,8.182796984445304,0.0876456861011684,FALSE,1,93.36223319650891,0
pep_0159,gene_032,8.702937388326973,0.11025046100374311,FALSE,1,78.93787752988624,0
pep_0160,gene_032,4.161373134236783,0.11847219788236543,FALSE,1,35.12531385944856,0.04462405842165432
pep_0161,gene_033,4.743562093470246,0.05178169025341049,FALSE,1,91.60693809445165,0
pep_0162,gene_033,7.032353639137,0.07464476987719536,FALSE,1,94.21093602011956,0
pep_0163,gene_033,9.606039535719901,0.08543311935849487,FALSE,1,112.43929295629475,0
pep_0164,gene_033,4.676893483381718,0.06251820907462388,FALSE,1,74.8085006369779,0
pep_0165,gene_033,4.7436619233340025,0.06343175993766635,FALSE,1,74.78370343177524,0
pep_0166,gene_034,6.271375043317676,0.07865569734945893,FALSE,1,79.73198706070357,0
pep_0167,gene_034,4.358545527793467,0.062866814956069,FALSE,1,69.32982895410235,0
pep_0168,gene_034,6.690287062898278,0.1140622230246663,FALSE,1,58.6547139402279,0
pep_0169,gene_034,6.867822882719338,0.06531889839097857,FALSE,1,105.14296860321635,0
pep_0170,gene_034,4.5912627396173775,0.10430874963989481,FALSE,1,44.016084513214835,0.017951746460355494
pep_0171,gene_035,8.812678521499038,0.09487778834998607,FALSE,1,92.88452729305564,0
pep_0172,gene_035,8.360580856911838,0.10799006893532351,FALSE,1,77.41990480549731,0
pep_0173,gene_035,6.973438832908869,0.08451552825048565,FALSE,1,82.51074065633374,0
pep_0174,gene_035,8.704035377129912,0.08370901472168044,FALSE,1,103.97966582296408,0
pep_0175,gene_035,5.341201048810035,0.05922192476922646,FALSE,1,90.18958890011437,0
pep_0176,gene_036,7.425302987452596,0.10420645399019123,FALSE,1,71.25569197615656,0
pep_0177,gene_036,9.280974651221186,0.10049061494646594,FALSE,1,92.3566310761001,0
pep_0178,gene_036,9.640710085164756,0.11327133372891694,FALSE,1,85.11164976866152,0
pep_0179,gene_036,9.9527230206877,0.09806098776403814,FALSE,1,101.4952352370415,0
pep_0180,gene_036,7.149326675571501,0.11952971854014321,FALSE,1,59.81212674880055,0
pep_0181,gene_037,4.150509626138955,0.09775486933765933,FALSE,1,42.45834150524513,0.022624975484264592
pep_0182,gene_037,5.62489448254928,0.06073584331199527,FALSE,1,92.61243733218024,0
pep_0183,gene_037,9.578223870135844,0.09487770240986719,FALSE,1,100.95337077997915,0
pep_0184,gene_037,7.77825857931748,0.07723134324187413,FALSE,1,100.71375497066559,0
pep_0185,gene_037,5.904609047807753,0.11218295246828347,FALSE,1,52.63374619666132,0
pep_0186,gene_038,5.5730952667072415,0.08159841223852708,FALSE,1,68.29906506533564,0
pep_0187,gene_038,9.020474738441408,0.06753055126406253,FALSE,1,133.57620468947363,0
pep_0188,gene_038,4.8584932829253376,0.07162276628892869,FALSE,1,67.83448245109676,0
pep_0189,gene_038,4.204295183997601,0.0692245933529921,FALSE,1,60.73412612998584,0
pep_0190,gene_038,6.467339768074453,0.05927700937027112,FALSE,1,109.10367842069279,0
pep_0191,gene_039,6.383177964016795,0.10383672333322465,FALSE,1,61.47322218106211,0
pep_0192,gene_039,4.599700049962848,0.0767770997597836,FALSE,1,59.909791648214934,0
pep_0193,gene_039,5.012910013087094,0.10084283937467262,FALSE,1,49.71012363567107,8.696290929867956e-4
pep_0194,gene_039,9.485866143368185,0.07163986765546725,FALSE,1,132.41043644843003,0
pep_0195,gene_039,5.871773982886225,0.11063831193838268,FALSE,1,53.07179655955314,0
pep_0196,gene_040,5.826230082195252,0.09971202380722388,FALSE,1,58.430566944055514,0
pep_0197,gene_040,4.844043175224215,0.08468191386200488,FALSE,1,57.202807002188486,0
pep_0198,gene_040,7.309761982411146,0.06101701729698107,FALSE,1,119.79874314133035,0
pep_0199,gene_040,7.864569140132517,0.10091957172611728,FALSE,1,77.92907763695177,0
pep_0200,gene_040,5.1600848962552845,0.07301292877877132,FALSE,1,70.67357771512367,0
pep_0201,gene_041,9.328349718358368,0.11085753615247085,FALSE,1,84.1471860381993,0
pep_0202,gene_041,7.782478596549481,0.08414542249171063,FALSE,1,92.48843687624425,0
pep_0203,gene_041,5.864250659011304,0.06682047324022278,FALSE,1,87.76128594493854,0
pep_0204,gene_041,9.779291613493115,0.06445833819219843,FALSE,1,151.71491986550672,0
pep_0205,gene_041,6.459440792445093,0.11727036518510431,FALSE,1,55.08161232592096,0
pep_0206,gene_042,8.488779707811773,0.08396501609124243,FALSE,1,101.09900650274697,0
pep_0207,gene_042,4.798867404926568,0.06628821343882009,FALSE,1,72.39397708848534,0
pep_0208,gene_042,9.81592998933047,0.09688808702863752,FALSE,1,101.312042484946,0
pep_0209,gene_042,9.0420062355697155,0.05357790158363059,FALSE,1,168.7637247505094,0
pep_0210,gene_042,7.447926501277834,0.08088536539347842,FALSE,1,92.08002541678994,0
pep_0211,gene_043,8.277302178554237,0.08154620709596201,FALSE,1,101.5044411423534,0
pep_0212,gene_043,4.88512477837503,0.10036885152105242,FALSE,1,48.67172139904751,0.003984835802857439
pep_0213,gene_043,4.353256537113339,0.09066144251264631,FALSE,1,48.016625551773075,0.005950123344680758
pep_0214,gene_043,4.443526168353856,0.058482466747518634,FALSE,1,75.9804846730818,0
pep_0215,gene_043,9.584241837728769,0.06730594921624287,FALSE,1,142.3981378961938,0
pep_0216,gene_044,7.333850453142077,0.11413143045734614,FALSE,1,64.25793862176226,0
pep_0217,gene_044,4.726962971966714,0.06083099183393643,FALSE,1,77.70649186307747,0
pep_0218,gene_044,4.850096543785185,0.07394762547453866,FALSE,1,65.58826619057767,0
pep_0219,gene_044,4.878380024340004,0.06756803919794038,FALSE,1,72.19952039822856,0
pep_0220,gene_044,6.081761301960796,0.09800946528557687,FALSE,1,62.052795454397724,0
pep_0221,gene_045,4.423187801614404,0.11083277271827682,FALSE,1,39.908663233190055,0.030274010300429824
pep_0222,gene_045,7.773105355910957,0.08282426581019535,FALSE,1,93.85057965650107,0
pep_0223,gene_045,4.69809488998726,0.051248467264231296,FALSE,1,91.67288585948171,0
pep_0224,gene_045,8.459506117738783,0.08975069540319965,FALSE,1,94.25560526004791,0
pep_0225,gene_045,6.1835668864659965,0.051278883921913807,FALSE,1,120.5870021641301,0
pep_0226,gene_046,9.208148813806474,0.10910330144455656,FALSE,1,84.39844341910968,0
pep_0227,gene_046,8.2175307222642,0.05688341505592689,FALSE,1,144.46268238615514,0
pep_0228,gene_046,4.788361097220331,0.06486739095998928,FALSE,1,73.81769216174935,0
pep_0229,gene_046,5.4312739609740674,0.11006966569693759,FALSE,1,49.343967082887026,0.001968098751338909
pep_0230,gene_046,5.1044214610010386,0.07281746719498187,FALSE,1,70.09886030961543,0
pep_0231,gene_047,6.526813759002835,0.10702002265490591,FALSE,1,60.98684710663008,0
pep_0232,gene_047,5.220371778123081,0.07153087858576328,FALSE,1,72.98067465876319,0
pep_0233,gene_047,6.335272241383791,0.06398019436048344,FALSE,1,99.0192715840934,0
pep_0234,gene_047,6.979290022980422,0.05868332978105173,FALSE,1,118.9313907206739,0
pep_0235,gene_047,9.275114757940173,0.08629243978997693,FALSE,1,107.48467398203637,0
pep_0236,gene_048,8.330546454060823,0.10299027071101591,FALSE,1,80.88673227625357,0
pep_0237,gene_048,9.9337154221721,0.10134350838372484,FALSE,1,98.02024402549097,0
pep_0238,gene_048,4.430357015226036,0.053807037156075245,FALSE,1,82.33787343419658,0
pep_0239,gene_048,4.855402851477265,0.09803361090598628,FALSE,1,49.5279405359614,0.0014161783921158022
pep_0240,gene_048,9.354541355278343,0.09566205412847921,FALSE,1,97.78737703786601,0
pep_0241,gene_049,9.830128824338317,0.09918324442580342,FALSE,1,99.11078107242194,0
pep_0242,gene_049,7.243609745055437,0.061208366565406326,FALSE,1,118.34345779044808,0
pep_0243,gene_049,9.900929549243301,0.09047761265421286,FALSE,1,109.42960649373731,0
pep_0244,gene_049,8.916372301522642,0.06112690908834338,FALSE,1,145.8665657155394,0
pep_0245,gene_049,7.54911913536489,0.09396015498088672,FALSE,1,80.34383443599603,0
pep_0246,gene_050,7.127971751615405,0.08611167965456844,FALSE,1,82.7758996248687,0
pep_0247,gene_050,8.890756377018988,0.055243062104564165,FALSE,1,160.93887699763184,0
pep_0248,gene_050,5.901162532158196,0.1162243572762236,FALSE,1,50.77388828344518,0
pep_0249,gene_050,4.246213695034385,0.11879408380249515,FALSE,1,35.74431957482042,0.04276704127553872
pep_0250,gene_050,4.455674914177507,0.11069210212444887,FALSE,1,40.252871060015494,0.029241386819953516
pep_0251,gene_051,8.08246500696987,0.07987201228505,FALSE,1,101.19270537625731,0
pep_0252,gene_051,6.20873619383201,0.06118350460892543,FALSE,1,101.47728923861419,0
pep_0253,gene_051,5.75901955133304,0.09820740420371293,FALSE,1,58.64139876242965,0
pep_0254,gene_051,8.217447809875011,0.0898187150596641,FALSE,1,91.48926038873287,0
pep_0255,gene_051,6.60585403861478,0.05606936298310757,FALSE,1,117.81574976346661,0
pep_0256,gene_052,5.018843931145966,0.08634454186307267,FALSE,1,58.12578100310005,0
pep_0257,gene_052,8.257497254293412,0.07502321572275833,FALSE,1,110.06589326706901,0
pep_0258,gene_052,9.436073939315975,0.055138861690647904,FALSE,1,171.13291152538295,0
pep_0259,gene_052,9.095651832409203,0.10426493388600647,FALSE,1,87.23596221097247,0
pep_0260,gene_052,7.878044637851417,0.06703169788466766,FALSE,1,117.52715336863612,0
pep_0261,gene_053,6.889503217302263,0.08907664343481883,FALSE,1,77.34354317407127,0
pep_0262,gene_053,7.538703887257725,0.07121470529586077,FALSE,1,105.85880901898359,0
pep_0263,gene_053,9.97503315191716,0.09223232579417527,FALSE,1,108.15116138540563,0
pep_0264,gene_053,5.5344582288526,0.11469381734728813,FALSE,1,48.25419849872543,0.005237404503823706
pep_0265,gene_053,8.33242776663974,0.056702447005081924,FALSE,1,146.95005606888446,0
pep_0266,gene_054,5.231071132235229,0.06974419322796166,FALSE,1,75.00367973484568,0
pep_0267,gene_054,6.518865256104618,0.0982088811090216,FALSE,1,66.37755346044551,0
pep_0268,gene_054,7.564595892094076,0.11016801673918962,FALSE,1,68.6641741949699,0
pep_0269,gene_054,8.02357738185674,0.07132473858771846,FALSE,1,112.49361078258946,0
pep_0270,gene_054,8.492387329228222,0.06338221717858687,FALSE,1,133.9869084304817,0
pep_0271,gene_055,6.760419226251543,0.05338796228403226,FALSE,1,126.62815618032134,0
pep_0272,gene_055,6.8633326650597155,0.11523141946876421,FALSE,1,59.561295840152,0
pep_0273,gene_055,4.822649374604225,0.1013206955930218,FALSE,1,47.5978707644835,0.007206387706549494
pep_0274,gene_055,5.364980734419078,0.06053294996963814,FALSE,1,88.6290976585483,0
pep_0275,gene_055,8.155628837645054,0.08543928581057117,FALSE,1,95.45525527597493,0
pep_0276,gene_056,7.5345413642935455,0.06745313985040412,FALSE,1,111.7003801602633,0
pep_0277,gene_056,8.972504450008273,0.06620561342919246,FALSE,1,135.52482916882045,0
pep_0278,gene_056,8.236973045393825,0.10036527259508148,FALSE,1,82.06995141263123,0
pep_0279,gene_056,7.894400396384299,0.09258960892213508,FALSE,1,85.26227174178086,0
pep_0280,gene_056,4.166592883411795,0.09779888573801145,FALSE,1,42.603684612250824,0.022188946163247514
pep_0281,gene_057,7.869379251729697,0.052207246767356996,FALSE,1,150.7334659266133,0
pep_0282,gene_057,8.570980878546834,0.1101704172603786,FALSE,1,77.7974804097368,0
pep_0283,gene_057,7.374777080491185,0.11868304004194215,FALSE,1,62.13842414118282,0
pep_0284,gene_057,7.903753618244082,0.05204212962416932,FALSE,1,151.8722172847714,0
pep_0285,gene_057,8.81058566365391,0.05063810650724918,FALSE,1,173.99121474640083,0
pep_0286,gene_058,7.203906031791121,0.10829167130868882,FALSE,1,66.52317712648612,0
pep_0287,gene_058,4.59806363703683,0.09397520846920088,FALSE,1,48.92847498756849,0.003214575037294526
pep_0288,gene_058,4.425712746568024,0.07185880054021254,FALSE,1,61.58901503082247,0
pep_0289,gene_058,9.259748916141689,0.0787006052583456,FALSE,1,117.65791235969894,0
pep_0290,gene_058,8.601504401769489,0.08037222856422886,FALSE,1,107.02085229471598,0
pep_0291,gene_059,5.0898821712471545,0.05832172357011586,FALSE,1,87.27249230088285,0
pep_0292,gene_059,9.301368235144764,0.059240568429231644,FALSE,1,157.01011117501534,0
pep_0293,gene_059,7.787103706970811,0.09406214865855872,FALSE,1,82.78679381690121,0
pep_0294,gene_059,9.22063122363761,0.058211843562312425,FALSE,1,158.39785616422637,0
pep_0295,gene_059,8.686494540423155,0.07394195618107915,FALSE,1,117.47720765123499,0
pep_0296,gene_060,7.8732640515081584,0.10051685300422832,FALSE,1,78.32780092286578,0
